Tanggal,Bahan_pangan,Daerah,Harga_lag_1,Harga_lag_7,Harga_lag_30,Google_trends,Harga
2024-10-14,Tepung Terigu (Curah),Bengkulu,0,0,10700,0,0
2024-10-14,Tepung Terigu (Curah),DI Yogyakarta,0,0,8780,0,0
2024-10-14,Tepung Terigu (Curah),DKI Jakarta,0,0,10160,0,0
2024-10-14,Tepung Terigu (Curah),Gorontalo,0,0,10060,0,0
2024-10-14,Tepung Terigu (Curah),Jambi,0,0,10100,0,0
2024-10-14,Tepung Terigu (Curah),Jawa Barat,0,0,10120,0,0
2024-10-14,Tepung Terigu (Curah),Jawa Tengah,0,0,9330,0,0
2024-10-14,Tepung Terigu (Curah),Jawa Timur,0,0,9540,0,0
2024-10-14,Tepung Terigu (Curah),Kalimantan Barat,0,0,11350,0,0
2024-10-14,Tepung Terigu (Curah),Kalimantan Selatan,0,0,9550,0,0
2024-10-14,Tepung Terigu (Curah),Kalimantan Tengah,0,0,10270,0,0
2024-10-14,Tepung Terigu (Curah),Kalimantan Timur,0,0,10140,0,0
2024-10-14,Tepung Terigu (Curah),Kalimantan Utara,0,0,12000,0,0
2024-10-14,Tepung Terigu (Curah),Kepulauan Bangka Belitung,0,0,10520,0,0
2024-10-14,Tepung Terigu (Curah),Kepulauan Riau,0,0,10240,0,0
2024-10-14,Tepung Terigu (Curah),Lampung,0,0,10910,0,0
2024-10-14,Tepung Terigu (Curah),Maluku Utara,0,0,12480,0,0
2024-10-14,Tepung Terigu (Curah),Maluku,0,0,12500,0,0
2024-10-14,Tepung Terigu (Curah),Nusa Tenggara Barat,0,0,9530,0,0
2024-10-14,Tepung Terigu (Curah),Nusa Tenggara Timur,0,0,10360,0,0
2024-10-14,Tepung Terigu (Curah),Papua Barat,0,0,12960,0,0
2024-10-14,Tepung Terigu (Curah),Papua,0,0,12450,0,0
2024-10-14,Tepung Terigu (Curah),Riau,0,0,10720,0,0
2024-10-14,Tepung Terigu (Curah),Sulawesi Barat,0,0,9400,0,0
2024-10-14,Tepung Terigu (Curah),Sulawesi Selatan,0,0,9230,0,0
2024-10-14,Tepung Terigu (Curah),Sulawesi Tengah,0,0,10250,0,0
2024-10-14,Tepung Terigu (Curah),Sulawesi Tenggara,0,0,9870,0,0
2024-10-14,Tepung Terigu (Curah),Sulawesi Utara,0,0,10770,0,0
2024-10-14,Tepung Terigu (Curah),Sumatera Barat,0,0,9750,0,0
2024-10-14,Tepung Terigu (Curah),Sumatera Selatan,0,0,8960,0,0
2024-10-14,Tepung Terigu (Curah),Sumatera Utara,0,0,10770,0,0
2024-10-15,Bawang Merah,Aceh,0,0,25910,0,0
2024-10-15,Bawang Merah,Bali,0,0,24730,0,0
2024-10-15,Bawang Merah,Banten,0,0,25440,0,0
2024-10-15,Bawang Merah,Bengkulu,0,0,26790,0,0
2024-10-15,Bawang Merah,DI Yogyakarta,0,0,21960,0,0
2024-10-15,Bawang Merah,DKI Jakarta,0,0,31130,0,0
2024-10-15,Bawang Merah,Gorontalo,0,0,33070,0,0
2024-10-15,Bawang Merah,Jambi,0,0,22260,0,0
2024-10-15,Bawang Merah,Jawa Barat,0,0,24470,0,0
2024-10-15,Bawang Merah,Jawa Tengah,0,0,23110,0,0
2024-10-15,Bawang Merah,Jawa Timur,0,0,22010,0,0
2024-10-15,Bawang Merah,Kalimantan Barat,0,0,29310,0,0
2024-10-15,Bawang Merah,Kalimantan Selatan,0,0,26210,0,0
2024-10-15,Bawang Merah,Kalimantan Tengah,0,0,29920,0,0
2024-10-15,Bawang Merah,Kalimantan Timur,0,0,31110,0,0
2024-10-15,Bawang Merah,Kalimantan Utara,0,0,35080,0,0
2024-10-15,Bawang Merah,Kepulauan Bangka Belitung,0,0,28650,0,0
2024-10-15,Bawang Merah,Kepulauan Riau,0,0,35640,0,0
2024-10-15,Bawang Merah,Lampung,0,0,22560,0,0
2024-10-15,Bawang Merah,Maluku Utara,0,0,49020,0,0
2024-10-15,Bawang Merah,Maluku,0,0,33360,0,0
2024-10-15,Bawang Merah,Nusa Tenggara Barat,0,0,20280,0,0
2024-10-15,Bawang Merah,Nusa Tenggara Timur,0,0,19270,0,0
2024-10-15,Bawang Merah,Papua Barat,0,0,48990,0,0
2024-10-15,Bawang Merah,Papua,0,0,49440,0,0
2024-10-15,Bawang Merah,Riau,0,0,25680,0,0
2024-10-15,Bawang Merah,Sulawesi Barat,0,0,28630,0,0
2024-10-15,Bawang Merah,Sulawesi Selatan,0,0,24950,0,0
2024-10-15,Bawang Merah,Sulawesi Tengah,0,0,30240,0,0
2024-10-15,Bawang Merah,Sulawesi Tenggara,0,0,28860,0,0
2024-10-15,Bawang Merah,Sulawesi Utara,0,0,34160,0,0
2024-10-15,Bawang Merah,Sumatera Barat,0,0,20550,0,0
2024-10-15,Bawang Merah,Sumatera Selatan,0,0,24470,0,0
2024-10-15,Bawang Merah,Sumatera Utara,0,0,25720,0,0
2024-10-15,Bawang Putih Bonggol,Aceh,0,0,39230,0,0
2024-10-15,Bawang Putih Bonggol,Bali,0,0,35410,0,0
2024-10-15,Bawang Putih Bonggol,Banten,0,0,37960,0,0
2024-10-15,Bawang Putih Bonggol,Bengkulu,0,0,39720,0,0
2024-10-15,Bawang Putih Bonggol,DI Yogyakarta,0,0,36130,0,0
2024-10-15,Bawang Putih Bonggol,DKI Jakarta,0,0,41300,0,0
2024-10-15,Bawang Putih Bonggol,Gorontalo,0,0,42530,0,0
2024-10-15,Bawang Putih Bonggol,Jambi,0,0,37130,0,0
2024-10-15,Bawang Putih Bonggol,Jawa Barat,0,0,38460,0,0
2024-10-15,Bawang Putih Bonggol,Jawa Tengah,0,0,35820,0,0
2024-10-15,Bawang Putih Bonggol,Jawa Timur,0,0,35180,0,0
2024-10-15,Bawang Putih Bonggol,Kalimantan Barat,0,0,37890,0,0
2024-10-15,Bawang Putih Bonggol,Kalimantan Selatan,0,0,38100,0,0
2024-10-15,Bawang Putih Bonggol,Kalimantan Tengah,0,0,39880,0,0
2024-10-15,Bawang Putih Bonggol,Kalimantan Timur,0,0,41880,0,0
2024-10-15,Bawang Putih Bonggol,Kalimantan Utara,0,0,43190,0,0
2024-10-15,Bawang Putih Bonggol,Kepulauan Bangka Belitung,0,0,39670,0,0
2024-10-15,Bawang Putih Bonggol,Kepulauan Riau,0,0,35520,0,0
2024-10-15,Bawang Putih Bonggol,Lampung,0,0,36670,0,0
2024-10-15,Bawang Putih Bonggol,Maluku Utara,0,0,56160,0,0
2024-10-15,Bawang Putih Bonggol,Maluku,0,0,44980,0,0
2024-10-15,Bawang Putih Bonggol,Nusa Tenggara Barat,0,0,38870,0,0
2024-10-15,Bawang Putih Bonggol,Nusa Tenggara Timur,0,0,40720,0,0
2024-10-15,Bawang Putih Bonggol,Papua Barat,0,0,51800,0,0
2024-10-15,Bawang Putih Bonggol,Papua,0,0,51560,0,0
2024-10-15,Bawang Putih Bonggol,Riau,0,0,38110,0,0
2024-10-15,Bawang Putih Bonggol,Sulawesi Barat,0,0,40620,0,0
2024-10-15,Bawang Putih Bonggol,Sulawesi Selatan,0,0,40240,0,0
2024-10-15,Bawang Putih Bonggol,Sulawesi Tengah,0,0,44920,0,0
2024-10-15,Bawang Putih Bonggol,Sulawesi Tenggara,0,0,43860,0,0
2024-10-15,Bawang Putih Bonggol,Sulawesi Utara,0,0,45620,0,0
2024-10-15,Bawang Putih Bonggol,Sumatera Barat,0,0,38440,0,0
2024-10-15,Bawang Putih Bonggol,Sumatera Selatan,0,0,37160,0,0
2024-10-15,Bawang Putih Bonggol,Sumatera Utara,0,0,38630,0,0
2024-10-15,Beras Medium,Aceh,0,0,13420,0,0
2024-10-15,Beras Medium,Bali,0,0,14130,0,0
2024-10-15,Beras Medium,Banten,0,0,12750,0,0
2024-10-15,Beras Medium,Bengkulu,0,0,13940,0,0
2024-10-15,Beras Medium,DI Yogyakarta,0,0,13020,0,0
2024-10-15,Beras Medium,DKI Jakarta,0,0,13690,0,0
2024-10-15,Beras Medium,Gorontalo,0,0,13380,0,0
2024-10-15,Beras Medium,Jambi,0,0,13160,0,0
2024-10-15,Beras Medium,Jawa Barat,0,0,12930,0,0
2024-10-15,Beras Medium,Jawa Tengah,0,0,13060,0,0
2024-10-15,Beras Medium,Jawa Timur,0,0,12620,0,0
2024-10-15,Beras Medium,Kalimantan Barat,0,0,14650,0,0
2024-10-15,Beras Medium,Kalimantan Selatan,0,0,12860,0,0
2024-10-15,Beras Medium,Kalimantan Tengah,0,0,14000,0,0
2024-10-15,Beras Medium,Kalimantan Timur,0,0,15400,0,0
2024-10-15,Beras Medium,Kalimantan Utara,0,0,15410,0,0
2024-10-15,Beras Medium,Kepulauan Bangka Belitung,0,0,13960,0,0
2024-10-15,Beras Medium,Kepulauan Riau,0,0,14190,0,0
2024-10-15,Beras Medium,Lampung,0,0,13100,0,0
2024-10-15,Beras Medium,Maluku Utara,0,0,15880,0,0
2024-10-15,Beras Medium,Maluku,0,0,14610,0,0
2024-10-15,Beras Medium,Nusa Tenggara Barat,0,0,12810,0,0
2024-10-15,Beras Medium,Nusa Tenggara Timur,0,0,13600,0,0
2024-10-15,Beras Medium,Papua Barat,0,0,15660,0,0
2024-10-15,Beras Medium,Papua,0,0,15470,0,0
2024-10-15,Beras Medium,Riau,0,0,13860,0,0
2024-10-15,Beras Medium,Sulawesi Barat,0,0,12920,0,0
2024-10-15,Beras Medium,Sulawesi Selatan,0,0,12590,0,0
2024-10-15,Beras Medium,Sulawesi Tengah,0,0,13450,0,0
2024-10-15,Beras Medium,Sulawesi Tenggara,0,0,12820,0,0
2024-10-15,Beras Medium,Sulawesi Utara,0,0,13790,0,0
2024-10-15,Beras Medium,Sumatera Barat,0,0,15160,0,0
2024-10-15,Beras Medium,Sumatera Selatan,0,0,12540,0,0
2024-10-15,Beras Medium,Sumatera Utara,0,0,13950,0,0
2024-10-15,Beras Premium,Aceh,0,0,14660,0,0
2024-10-15,Beras Premium,Bali,0,0,15580,0,0
2024-10-15,Beras Premium,Banten,0,0,14730,0,0
2024-10-15,Beras Premium,Bengkulu,0,0,15420,0,0
2024-10-15,Beras Premium,DI Yogyakarta,0,0,14380,0,0
2024-10-15,Beras Premium,DKI Jakarta,0,0,15710,0,0
2024-10-15,Beras Premium,Gorontalo,0,0,15340,0,0
2024-10-15,Beras Premium,Jambi,0,0,14990,0,0
2024-10-15,Beras Premium,Jawa Barat,0,0,14830,0,0
2024-10-15,Beras Premium,Jawa Tengah,0,0,14940,0,0
2024-10-15,Beras Premium,Jawa Timur,0,0,14590,0,0
2024-10-15,Beras Premium,Kalimantan Barat,0,0,17100,0,0
2024-10-15,Beras Premium,Kalimantan Selatan,0,0,16230,0,0
2024-10-15,Beras Premium,Kalimantan Tengah,0,0,17390,0,0
2024-10-15,Beras Premium,Kalimantan Timur,0,0,17150,0,0
2024-10-15,Beras Premium,Kalimantan Utara,0,0,17350,0,0
2024-10-15,Beras Premium,Kepulauan Bangka Belitung,0,0,15940,0,0
2024-10-15,Beras Premium,Kepulauan Riau,0,0,16290,0,0
2024-10-15,Beras Premium,Lampung,0,0,14550,0,0
2024-10-15,Beras Premium,Maluku Utara,0,0,18230,0,0
2024-10-15,Beras Premium,Maluku,0,0,17640,0,0
2024-10-15,Beras Premium,Nusa Tenggara Barat,0,0,14780,0,0
2024-10-15,Beras Premium,Nusa Tenggara Timur,0,0,15480,0,0
2024-10-15,Beras Premium,Papua Barat,0,0,18480,0,0
2024-10-15,Beras Premium,Papua,0,0,18080,0,0
2024-10-15,Beras Premium,Riau,0,0,16050,0,0
2024-10-15,Beras Premium,Sulawesi Barat,0,0,14530,0,0
2024-10-15,Beras Premium,Sulawesi Selatan,0,0,14540,0,0
2024-10-15,Beras Premium,Sulawesi Tengah,0,0,15540,0,0
2024-10-15,Beras Premium,Sulawesi Tenggara,0,0,14440,0,0
2024-10-15,Beras Premium,Sulawesi Utara,0,0,15130,0,0
2024-10-15,Beras Premium,Sumatera Barat,0,0,17520,0,0
2024-10-15,Beras Premium,Sumatera Selatan,0,0,14140,0,0
2024-10-15,Beras Premium,Sumatera Utara,0,0,15460,0,0
2024-10-15,Cabai Merah Keriting,Aceh,0,0,29080,0,0
2024-10-15,Cabai Merah Keriting,Bali,0,0,22070,0,0
2024-10-15,Cabai Merah Keriting,Banten,0,0,30170,0,0
2024-10-15,Cabai Merah Keriting,Bengkulu,0,0,29420,0,0
2024-10-15,Cabai Merah Keriting,DI Yogyakarta,0,0,21290,0,0
2024-10-15,Cabai Merah Keriting,DKI Jakarta,0,0,37430,0,0
2024-10-15,Cabai Merah Keriting,Gorontalo,0,0,40980,0,0
2024-10-15,Cabai Merah Keriting,Jambi,0,0,24590,0,0
2024-10-15,Cabai Merah Keriting,Jawa Barat,0,0,31340,0,0
2024-10-15,Cabai Merah Keriting,Jawa Tengah,0,0,22040,0,0
2024-10-15,Cabai Merah Keriting,Jawa Timur,0,0,21250,0,0
2024-10-15,Cabai Merah Keriting,Kalimantan Barat,0,0,53920,0,0
2024-10-15,Cabai Merah Keriting,Kalimantan Selatan,0,0,36830,0,0
2024-10-15,Cabai Merah Keriting,Kalimantan Tengah,0,0,56920,0,0
2024-10-15,Cabai Merah Keriting,Kalimantan Timur,0,0,39790,0,0
2024-10-15,Cabai Merah Keriting,Kalimantan Utara,0,0,65780,0,0
2024-10-15,Cabai Merah Keriting,Kepulauan Bangka Belitung,0,0,37130,0,0
2024-10-15,Cabai Merah Keriting,Kepulauan Riau,0,0,50800,0,0
2024-10-15,Cabai Merah Keriting,Lampung,0,0,27460,0,0
2024-10-15,Cabai Merah Keriting,Maluku Utara,0,0,63820,0,0
2024-10-15,Cabai Merah Keriting,Maluku,0,0,66760,0,0
2024-10-15,Cabai Merah Keriting,Nusa Tenggara Barat,0,0,22460,0,0
2024-10-15,Cabai Merah Keriting,Nusa Tenggara Timur,0,0,45840,0,0
2024-10-15,Cabai Merah Keriting,Papua Barat,0,0,82430,0,0
2024-10-15,Cabai Merah Keriting,Papua,0,0,78480,0,0
2024-10-15,Cabai Merah Keriting,Riau,0,0,39360,0,0
2024-10-15,Cabai Merah Keriting,Sulawesi Barat,0,0,31680,0,0
2024-10-15,Cabai Merah Keriting,Sulawesi Selatan,0,0,30470,0,0
2024-10-15,Cabai Merah Keriting,Sulawesi Tengah,0,0,46700,0,0
2024-10-15,Cabai Merah Keriting,Sulawesi Tenggara,0,0,45940,0,0
2024-10-15,Cabai Merah Keriting,Sulawesi Utara,0,0,41230,0,0
2024-10-15,Cabai Merah Keriting,Sumatera Barat,0,0,32420,0,0
2024-10-15,Cabai Merah Keriting,Sumatera Selatan,0,0,29360,0,0
2024-10-15,Cabai Merah Keriting,Sumatera Utara,0,0,27080,0,0
2024-10-15,Cabai Rawit Merah,Aceh,0,0,0,0,0
2024-10-15,Cabai Rawit Merah,Bali,0,0,31800,0,0
2024-10-15,Cabai Rawit Merah,Banten,0,0,38430,0,0
2024-10-15,Cabai Rawit Merah,Bengkulu,0,0,43050,0,0
2024-10-15,Cabai Rawit Merah,DI Yogyakarta,0,0,28260,0,0
2024-10-15,Cabai Rawit Merah,DKI Jakarta,0,0,45460,0,0
2024-10-15,Cabai Rawit Merah,Gorontalo,0,0,64830,0,0
2024-10-15,Cabai Rawit Merah,Jambi,0,0,41120,0,0
2024-10-15,Cabai Rawit Merah,Jawa Barat,0,0,38270,0,0
2024-10-15,Cabai Rawit Merah,Jawa Tengah,0,0,31360,0,0
2024-10-15,Cabai Rawit Merah,Jawa Timur,0,0,31200,0,0
2024-10-15,Cabai Rawit Merah,Kalimantan Barat,0,0,71420,0,0
2024-10-15,Cabai Rawit Merah,Kalimantan Selatan,0,0,49900,0,0
2024-10-15,Cabai Rawit Merah,Kalimantan Tengah,0,0,64070,0,0
2024-10-15,Cabai Rawit Merah,Kalimantan Timur,0,0,42860,0,0
2024-10-15,Cabai Rawit Merah,Kalimantan Utara,0,0,74400,0,0
2024-10-15,Cabai Rawit Merah,Kepulauan Bangka Belitung,0,0,55330,0,0
2024-10-15,Cabai Rawit Merah,Kepulauan Riau,0,0,59980,0,0
2024-10-15,Cabai Rawit Merah,Lampung,0,0,37780,0,0
2024-10-15,Cabai Rawit Merah,Maluku Utara,0,0,84310,0,0
2024-10-15,Cabai Rawit Merah,Maluku,0,0,79420,0,0
2024-10-15,Cabai Rawit Merah,Nusa Tenggara Barat,0,0,29590,0,0
2024-10-15,Cabai Rawit Merah,Nusa Tenggara Timur,0,0,40050,0,0
2024-10-15,Cabai Rawit Merah,Papua Barat,0,0,98980,0,0
2024-10-15,Cabai Rawit Merah,Papua,0,0,89240,0,0
2024-10-15,Cabai Rawit Merah,Riau,0,0,56330,0,0
2024-10-15,Cabai Rawit Merah,Sulawesi Barat,0,0,46500,0,0
2024-10-15,Cabai Rawit Merah,Sulawesi Selatan,0,0,29260,0,0
2024-10-15,Cabai Rawit Merah,Sulawesi Tengah,0,0,51250,0,0
2024-10-15,Cabai Rawit Merah,Sulawesi Tenggara,0,0,45330,0,0
2024-10-15,Cabai Rawit Merah,Sulawesi Utara,0,0,68860,0,0
2024-10-15,Cabai Rawit Merah,Sumatera Barat,0,0,47180,0,0
2024-10-15,Cabai Rawit Merah,Sumatera Selatan,0,0,37680,0,0
2024-10-15,Cabai Rawit Merah,Sumatera Utara,0,0,54750,0,0
2024-10-15,Daging Ayam Ras,Aceh,0,0,29630,0,0
2024-10-15,Daging Ayam Ras,Bali,0,0,38530,0,0
2024-10-15,Daging Ayam Ras,Banten,0,0,35340,0,0
2024-10-15,Daging Ayam Ras,Bengkulu,0,0,32610,0,0
2024-10-15,Daging Ayam Ras,DI Yogyakarta,0,0,33490,0,0
2024-10-15,Daging Ayam Ras,DKI Jakarta,0,0,35830,0,0
2024-10-15,Daging Ayam Ras,Gorontalo,0,0,32190,0,0
2024-10-15,Daging Ayam Ras,Jambi,0,0,31940,0,0
2024-10-15,Daging Ayam Ras,Jawa Barat,0,0,34520,0,0
2024-10-15,Daging Ayam Ras,Jawa Tengah,0,0,34940,0,0
2024-10-15,Daging Ayam Ras,Jawa Timur,0,0,33060,0,0
2024-10-15,Daging Ayam Ras,Kalimantan Barat,0,0,40870,0,0
2024-10-15,Daging Ayam Ras,Kalimantan Selatan,0,0,31200,0,0
2024-10-15,Daging Ayam Ras,Kalimantan Tengah,0,0,40370,0,0
2024-10-15,Daging Ayam Ras,Kalimantan Timur,0,0,37390,0,0
2024-10-15,Daging Ayam Ras,Kalimantan Utara,0,0,46620,0,0
2024-10-15,Daging Ayam Ras,Kepulauan Bangka Belitung,0,0,34750,0,0
2024-10-15,Daging Ayam Ras,Kepulauan Riau,0,0,40380,0,0
2024-10-15,Daging Ayam Ras,Lampung,0,0,33890,0,0
2024-10-15,Daging Ayam Ras,Maluku Utara,0,0,48760,0,0
2024-10-15,Daging Ayam Ras,Maluku,0,0,46950,0,0
2024-10-15,Daging Ayam Ras,Nusa Tenggara Barat,0,0,39840,0,0
2024-10-15,Daging Ayam Ras,Nusa Tenggara Timur,0,0,41760,0,0
2024-10-15,Daging Ayam Ras,Papua Barat,0,0,54430,0,0
2024-10-15,Daging Ayam Ras,Papua,0,0,44390,0,0
2024-10-15,Daging Ayam Ras,Riau,0,0,29050,0,0
2024-10-15,Daging Ayam Ras,Sulawesi Barat,0,0,32180,0,0
2024-10-15,Daging Ayam Ras,Sulawesi Selatan,0,0,25940,0,0
2024-10-15,Daging Ayam Ras,Sulawesi Tengah,0,0,31100,0,0
2024-10-15,Daging Ayam Ras,Sulawesi Tenggara,0,0,32560,0,0
2024-10-15,Daging Ayam Ras,Sulawesi Utara,0,0,33090,0,0
2024-10-15,Daging Ayam Ras,Sumatera Barat,0,0,34830,0,0
2024-10-15,Daging Ayam Ras,Sumatera Selatan,0,0,31400,0,0
2024-10-15,Daging Ayam Ras,Sumatera Utara,0,0,30800,0,0
2024-10-15,Daging Sapi Murni,Aceh,0,0,152090,0,0
2024-10-15,Daging Sapi Murni,Bali,0,0,113920,0,0
2024-10-15,Daging Sapi Murni,Banten,0,0,132940,0,0
2024-10-15,Daging Sapi Murni,Bengkulu,0,0,136540,0,0
2024-10-15,Daging Sapi Murni,DI Yogyakarta,0,0,136270,0,0
2024-10-15,Daging Sapi Murni,DKI Jakarta,0,0,137390,0,0
2024-10-15,Daging Sapi Murni,Gorontalo,0,0,132430,0,0
2024-10-15,Daging Sapi Murni,Jambi,0,0,137090,0,0
2024-10-15,Daging Sapi Murni,Jawa Barat,0,0,133300,0,0
2024-10-15,Daging Sapi Murni,Jawa Tengah,0,0,130010,0,0
2024-10-15,Daging Sapi Murni,Jawa Timur,0,0,117270,0,0
2024-10-15,Daging Sapi Murni,Kalimantan Barat,0,0,155560,0,0
2024-10-15,Daging Sapi Murni,Kalimantan Selatan,0,0,154410,0,0
2024-10-15,Daging Sapi Murni,Kalimantan Tengah,0,0,155810,0,0
2024-10-15,Daging Sapi Murni,Kalimantan Timur,0,0,156400,0,0
2024-10-15,Daging Sapi Murni,Kalimantan Utara,0,0,158210,0,0
2024-10-15,Daging Sapi Murni,Kepulauan Bangka Belitung,0,0,141610,0,0
2024-10-15,Daging Sapi Murni,Kepulauan Riau,0,0,157470,0,0
2024-10-15,Daging Sapi Murni,Lampung,0,0,132090,0,0
2024-10-15,Daging Sapi Murni,Maluku Utara,0,0,134370,0,0
2024-10-15,Daging Sapi Murni,Maluku,0,0,121970,0,0
2024-10-15,Daging Sapi Murni,Nusa Tenggara Barat,0,0,122560,0,0
2024-10-15,Daging Sapi Murni,Nusa Tenggara Timur,0,0,117510,0,0
2024-10-15,Daging Sapi Murni,Papua Barat,0,0,132190,0,0
2024-10-15,Daging Sapi Murni,Papua,0,0,147210,0,0
2024-10-15,Daging Sapi Murni,Riau,0,0,145080,0,0
2024-10-15,Daging Sapi Murni,Sulawesi Barat,0,0,125900,0,0
2024-10-15,Daging Sapi Murni,Sulawesi Selatan,0,0,126030,0,0
2024-10-15,Daging Sapi Murni,Sulawesi Tengah,0,0,134330,0,0
2024-10-15,Daging Sapi Murni,Sulawesi Tenggara,0,0,134090,0,0
2024-10-15,Daging Sapi Murni,Sulawesi Utara,0,0,133730,0,0
2024-10-15,Daging Sapi Murni,Sumatera Barat,0,0,144470,0,0
2024-10-15,Daging Sapi Murni,Sumatera Selatan,0,0,135050,0,0
2024-10-15,Daging Sapi Murni,Sumatera Utara,0,0,134100,0,0
2024-10-15,Gula Konsumsi,Aceh,0,0,17770,0,0
2024-10-15,Gula Konsumsi,Bali,0,0,17370,0,0
2024-10-15,Gula Konsumsi,Banten,0,0,17410,0,0
2024-10-15,Gula Konsumsi,Bengkulu,0,0,17130,0,0
2024-10-15,Gula Konsumsi,DI Yogyakarta,0,0,16960,0,0
2024-10-15,Gula Konsumsi,DKI Jakarta,0,0,18560,0,0
2024-10-15,Gula Konsumsi,Gorontalo,0,0,18280,0,0
2024-10-15,Gula Konsumsi,Jambi,0,0,17450,0,0
2024-10-15,Gula Konsumsi,Jawa Barat,0,0,17690,0,0
2024-10-15,Gula Konsumsi,Jawa Tengah,0,0,16850,0,0
2024-10-15,Gula Konsumsi,Jawa Timur,0,0,16510,0,0
2024-10-15,Gula Konsumsi,Kalimantan Barat,0,0,17880,0,0
2024-10-15,Gula Konsumsi,Kalimantan Selatan,0,0,17200,0,0
2024-10-15,Gula Konsumsi,Kalimantan Tengah,0,0,17740,0,0
2024-10-15,Gula Konsumsi,Kalimantan Timur,0,0,18200,0,0
2024-10-15,Gula Konsumsi,Kalimantan Utara,0,0,17550,0,0
2024-10-15,Gula Konsumsi,Kepulauan Bangka Belitung,0,0,17620,0,0
2024-10-15,Gula Konsumsi,Kepulauan Riau,0,0,16150,0,0
2024-10-15,Gula Konsumsi,Lampung,0,0,17570,0,0
2024-10-15,Gula Konsumsi,Maluku Utara,0,0,19650,0,0
2024-10-15,Gula Konsumsi,Maluku,0,0,19390,0,0
2024-10-15,Gula Konsumsi,Nusa Tenggara Barat,0,0,17740,0,0
2024-10-15,Gula Konsumsi,Nusa Tenggara Timur,0,0,18730,0,0
2024-10-15,Gula Konsumsi,Papua Barat,0,0,19950,0,0
2024-10-15,Gula Konsumsi,Papua,0,0,19680,0,0
2024-10-15,Gula Konsumsi,Riau,0,0,17530,0,0
2024-10-15,Gula Konsumsi,Sulawesi Barat,0,0,18250,0,0
2024-10-15,Gula Konsumsi,Sulawesi Selatan,0,0,17770,0,0
2024-10-15,Gula Konsumsi,Sulawesi Tengah,0,0,18660,0,0
2024-10-15,Gula Konsumsi,Sulawesi Tenggara,0,0,18810,0,0
2024-10-15,Gula Konsumsi,Sulawesi Utara,0,0,18350,0,0
2024-10-15,Gula Konsumsi,Sumatera Barat,0,0,18030,0,0
2024-10-15,Gula Konsumsi,Sumatera Selatan,0,0,17310,0,0
2024-10-15,Gula Konsumsi,Sumatera Utara,0,0,17780,0,0
2024-10-15,Minyak Goreng Curah,Aceh,0,0,15670,0,0
2024-10-15,Minyak Goreng Curah,Bali,0,0,16070,0,0
2024-10-15,Minyak Goreng Curah,Banten,0,0,15740,0,0
2024-10-15,Minyak Goreng Curah,Bengkulu,0,0,15980,0,0
2024-10-15,Minyak Goreng Curah,DI Yogyakarta,0,0,16240,0,0
2024-10-15,Minyak Goreng Curah,DKI Jakarta,0,0,16890,0,0
2024-10-15,Minyak Goreng Curah,Gorontalo,0,0,17160,0,0
2024-10-15,Minyak Goreng Curah,Jambi,0,0,15200,0,0
2024-10-15,Minyak Goreng Curah,Jawa Barat,0,0,16650,0,0
2024-10-15,Minyak Goreng Curah,Jawa Tengah,0,0,16430,0,0
2024-10-15,Minyak Goreng Curah,Jawa Timur,0,0,16130,0,0
2024-10-15,Minyak Goreng Curah,Kalimantan Barat,0,0,16700,0,0
2024-10-15,Minyak Goreng Curah,Kalimantan Selatan,0,0,15850,0,0
2024-10-15,Minyak Goreng Curah,Kalimantan Tengah,0,0,15010,0,0
2024-10-15,Minyak Goreng Curah,Kalimantan Timur,0,0,15960,0,0
2024-10-15,Minyak Goreng Curah,Kalimantan Utara,0,0,17490,0,0
2024-10-15,Minyak Goreng Curah,Kepulauan Bangka Belitung,0,0,15360,0,0
2024-10-15,Minyak Goreng Curah,Kepulauan Riau,0,0,14750,0,0
2024-10-15,Minyak Goreng Curah,Lampung,0,0,15890,0,0
2024-10-15,Minyak Goreng Curah,Maluku Utara,0,0,0,0,0
2024-10-15,Minyak Goreng Curah,Maluku,0,0,17270,0,0
2024-10-15,Minyak Goreng Curah,Nusa Tenggara Barat,0,0,17310,0,0
2024-10-15,Minyak Goreng Curah,Nusa Tenggara Timur,0,0,17660,0,0
2024-10-15,Minyak Goreng Curah,Papua Barat,0,0,20000,0,0
2024-10-15,Minyak Goreng Curah,Papua,0,0,19060,0,0
2024-10-15,Minyak Goreng Curah,Riau,0,0,16470,0,0
2024-10-15,Minyak Goreng Curah,Sulawesi Barat,0,0,15630,0,0
2024-10-15,Minyak Goreng Curah,Sulawesi Selatan,0,0,15910,0,0
2024-10-15,Minyak Goreng Curah,Sulawesi Tengah,0,0,17280,0,0
2024-10-15,Minyak Goreng Curah,Sulawesi Tenggara,0,0,17290,0,0
2024-10-15,Minyak Goreng Curah,Sulawesi Utara,0,0,17000,0,0
2024-10-15,Minyak Goreng Curah,Sumatera Barat,0,0,14870,0,0
2024-10-15,Minyak Goreng Curah,Sumatera Selatan,0,0,15670,0,0
2024-10-15,Minyak Goreng Curah,Sumatera Utara,0,0,16680,0,0
2024-10-15,Minyak Goreng Kemasan Sederhana,Aceh,0,0,18210,0,0
2024-10-15,Minyak Goreng Kemasan Sederhana,Bali,0,0,17720,0,0
2024-10-15,Minyak Goreng Kemasan Sederhana,Banten,0,0,17080,0,0
