Tanggal,Bahan_pangan,Daerah,Harga_lag_1,Harga_lag_7,Harga_lag_30,Google_trends,Harga,MYRUSD,THBUSD,USDIDR,SGDIDR
2024-10-20,Beras Medium,Banten,0,0,12730,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Bengkulu,0,0,13970,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,DI Yogyakarta,0,0,13040,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,DKI Jakarta,0,0,13850,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Gorontalo,0,0,13320,33,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Jambi,0,0,13160,31,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Jawa Barat,0,0,12920,40,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Jawa Tengah,0,0,13120,49,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Jawa Timur,0,0,12580,49,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Kalimantan Barat,0,0,14580,50,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Kalimantan Selatan,0,0,13030,44,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Kalimantan Tengah,0,0,14060,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Kalimantan Timur,0,0,15530,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Kalimantan Utara,0,0,15500,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Kepulauan Bangka Belitung,0,0,13900,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Kepulauan Riau,0,0,14030,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Lampung,0,0,13140,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Maluku Utara,0,0,15900,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Maluku,0,0,14630,41,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Nusa Tenggara Barat,0,0,12820,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Nusa Tenggara Timur,0,0,13350,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Papua Barat,0,0,15570,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Papua,0,0,15470,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Riau,0,0,13950,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Sulawesi Barat,0,0,13170,45,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Sulawesi Selatan,0,0,12590,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Sulawesi Tengah,0,0,13460,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Sulawesi Tenggara,0,0,12970,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Sulawesi Utara,0,0,13800,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Sumatera Barat,0,0,15330,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Sumatera Selatan,0,0,12480,41,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Medium,Sumatera Utara,0,0,13950,41,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Aceh,0,0,14700,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Bali,0,0,15530,43,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Banten,0,0,14610,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Bengkulu,0,0,15420,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,DI Yogyakarta,0,0,14380,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,DKI Jakarta,0,0,15710,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Gorontalo,0,0,15300,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Jambi,0,0,14990,33,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Jawa Barat,0,0,14820,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Jawa Tengah,0,0,14890,48,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Jawa Timur,0,0,14610,48,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Kalimantan Barat,0,0,17040,48,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Kalimantan Selatan,0,0,16020,43,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Kalimantan Tengah,0,0,17270,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Kalimantan Timur,0,0,17250,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Kalimantan Utara,0,0,17490,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Kepulauan Bangka Belitung,0,0,15810,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Kepulauan Riau,0,0,16140,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Lampung,0,0,14590,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Maluku Utara,0,0,18270,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Maluku,0,0,17450,41,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Nusa Tenggara Barat,0,0,14810,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Nusa Tenggara Timur,0,0,15560,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Papua Barat,0,0,18320,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Papua,0,0,18080,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Riau,0,0,16200,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Sulawesi Barat,0,0,14500,45,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Sulawesi Selatan,0,0,14540,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Sulawesi Tengah,0,0,15440,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Sulawesi Tenggara,0,0,14570,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Sulawesi Utara,0,0,15160,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Sumatera Barat,0,0,17560,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Sumatera Selatan,0,0,14090,46,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Beras Premium,Sumatera Utara,0,0,15430,46,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Aceh,0,0,30120,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Bali,0,0,21450,43,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Banten,0,0,29250,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Bengkulu,0,0,29960,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,DI Yogyakarta,0,0,22420,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,DKI Jakarta,0,0,36070,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Gorontalo,0,0,38620,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Jambi,0,0,24180,33,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Jawa Barat,0,0,30630,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Jawa Tengah,0,0,23350,48,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Jawa Timur,0,0,22660,48,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Kalimantan Barat,0,0,55760,48,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Kalimantan Selatan,0,0,37830,43,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Kalimantan Tengah,0,0,52990,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Kalimantan Timur,0,0,43750,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Kalimantan Utara,0,0,64550,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Kepulauan Bangka Belitung,0,0,35000,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Kepulauan Riau,0,0,49190,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Lampung,0,0,27730,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Maluku Utara,0,0,64830,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Maluku,0,0,64890,41,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Nusa Tenggara Barat,0,0,24980,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Nusa Tenggara Timur,0,0,46000,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Papua Barat,0,0,65180,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Papua,0,0,75160,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Riau,0,0,40310,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Sulawesi Barat,0,0,30810,45,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Sulawesi Selatan,0,0,28520,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Sulawesi Tengah,0,0,43550,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Sulawesi Tenggara,0,0,45140,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Sulawesi Utara,0,0,36750,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Sumatera Barat,0,0,32580,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Sumatera Selatan,0,0,29730,46,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Merah Keriting,Sumatera Utara,0,0,26780,46,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Aceh,0,0,14000,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Bali,0,0,35450,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Banten,0,0,42740,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Bengkulu,0,0,45060,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,DI Yogyakarta,0,0,35180,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,DKI Jakarta,0,0,44030,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Gorontalo,0,0,70640,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Jambi,0,0,45440,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Jawa Barat,0,0,39390,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Jawa Tengah,0,0,34970,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Jawa Timur,0,0,31690,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Kalimantan Barat,0,0,69390,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Kalimantan Selatan,0,0,47070,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Kalimantan Tengah,0,0,58880,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Kalimantan Timur,0,0,44430,40,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Kalimantan Utara,0,0,73870,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Kepulauan Bangka Belitung,0,0,58320,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Kepulauan Riau,0,0,59720,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Lampung,0,0,40820,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Maluku Utara,0,0,87540,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Maluku,0,0,73490,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Nusa Tenggara Barat,0,0,30990,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Nusa Tenggara Timur,0,0,38080,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Papua Barat,0,0,84900,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Papua,0,0,84100,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Riau,0,0,55740,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Sulawesi Barat,0,0,41780,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Sulawesi Selatan,0,0,27950,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Sulawesi Tengah,0,0,51740,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Sulawesi Tenggara,0,0,40300,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Sulawesi Utara,0,0,72190,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Sumatera Barat,0,0,53570,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Sumatera Selatan,0,0,40470,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Cabai Rawit Merah,Sumatera Utara,0,0,49850,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Aceh,0,0,30100,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Bali,0,0,38790,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Banten,0,0,36080,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Bengkulu,0,0,33010,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,DI Yogyakarta,0,0,32770,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,DKI Jakarta,0,0,36270,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Gorontalo,0,0,32110,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Jambi,0,0,32070,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Jawa Barat,0,0,34510,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Jawa Tengah,0,0,34460,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Jawa Timur,0,0,32460,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Kalimantan Barat,0,0,41440,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Kalimantan Selatan,0,0,30200,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Kalimantan Tengah,0,0,39610,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Kalimantan Timur,0,0,38330,40,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Kalimantan Utara,0,0,46800,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Kepulauan Bangka Belitung,0,0,34730,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Kepulauan Riau,0,0,40720,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Lampung,0,0,33450,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Maluku Utara,0,0,46700,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Maluku,0,0,48250,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Nusa Tenggara Barat,0,0,40240,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Nusa Tenggara Timur,0,0,42240,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Papua Barat,0,0,50500,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Papua,0,0,44310,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Riau,0,0,29830,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Sulawesi Barat,0,0,31980,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Sulawesi Selatan,0,0,26040,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Sulawesi Tengah,0,0,31800,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Sulawesi Tenggara,0,0,32330,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Sulawesi Utara,0,0,33630,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Sumatera Barat,0,0,34060,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Sumatera Selatan,0,0,31110,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Ayam Ras,Sumatera Utara,0,0,30540,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Aceh,0,0,152990,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Bali,0,0,114000,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Banten,0,0,132640,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Bengkulu,0,0,135380,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,DI Yogyakarta,0,0,136270,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,DKI Jakarta,0,0,136580,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Gorontalo,0,0,131380,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Jambi,0,0,137090,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Jawa Barat,0,0,132400,28,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Jawa Tengah,0,0,130380,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Jawa Timur,0,0,117660,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Kalimantan Barat,0,0,155580,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Kalimantan Selatan,0,0,153790,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Kalimantan Tengah,0,0,156400,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Kalimantan Timur,0,0,156400,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Kalimantan Utara,0,0,158660,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Kepulauan Bangka Belitung,0,0,140720,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Kepulauan Riau,0,0,154430,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Lampung,0,0,132040,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Maluku Utara,0,0,139540,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Maluku,0,0,122330,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Nusa Tenggara Barat,0,0,122960,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Nusa Tenggara Timur,0,0,115220,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Papua Barat,0,0,126460,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Papua,0,0,147860,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Riau,0,0,143130,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Sulawesi Barat,0,0,127380,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Sulawesi Selatan,0,0,125960,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Sulawesi Tengah,0,0,134680,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Sulawesi Tenggara,0,0,135160,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Sulawesi Utara,0,0,133730,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Sumatera Barat,0,0,144300,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Sumatera Selatan,0,0,135290,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Daging Sapi Murni,Sumatera Utara,0,0,134360,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Aceh,0,0,17990,40,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Bali,0,0,17450,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Banten,0,0,17460,25,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Bengkulu,0,0,17130,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,DI Yogyakarta,0,0,16930,30,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,DKI Jakarta,0,0,18480,4,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Gorontalo,0,0,18120,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Jambi,0,0,17450,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Jawa Barat,0,0,17650,2,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Jawa Tengah,0,0,16990,3,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Jawa Timur,0,0,16430,3,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Kalimantan Barat,0,0,17890,3,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Kalimantan Selatan,0,0,17260,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Kalimantan Tengah,0,0,17890,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Kalimantan Timur,0,0,18100,35,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Kalimantan Utara,0,0,17810,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Kepulauan Bangka Belitung,0,0,17580,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Kepulauan Riau,0,0,15980,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Lampung,0,0,17570,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Maluku Utara,0,0,19510,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Maluku,0,0,19250,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Nusa Tenggara Barat,0,0,17740,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Nusa Tenggara Timur,0,0,18720,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Papua Barat,0,0,20610,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Papua,0,0,19680,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Riau,0,0,17470,37,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Sulawesi Barat,0,0,18210,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Sulawesi Selatan,0,0,17820,38,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Sulawesi Tengah,0,0,18640,36,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Sulawesi Tenggara,0,0,18980,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Sulawesi Utara,0,0,18350,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Sumatera Barat,0,0,17940,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Sumatera Selatan,0,0,17360,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Gula Konsumsi,Sumatera Utara,0,0,17970,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Aceh,0,0,15600,43,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Bali,0,0,16430,42,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Banten,0,0,15720,18,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Bengkulu,0,0,15980,39,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,DI Yogyakarta,0,0,16180,34,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,DKI Jakarta,0,0,16720,18,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Gorontalo,0,0,17330,49,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Jambi,0,0,15200,33,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Jawa Barat,0,0,16910,25,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Jawa Tengah,0,0,16510,28,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Jawa Timur,0,0,16250,28,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Kalimantan Barat,0,0,16900,26,0,3438.0,436.0,14344.0,3438.0
2024-10-20,Minyak Goreng Curah,Kalimantan Selatan,0,0,15930,45,0,3438.0,436.0,14344.0,3438.0
